z,Surv,z1,Repr,Sex,Recr,Rcsz,yr
3.1719580807310326,1,3.1037332466164407,0.0,,,,3
3.250218182474421,1,3.3254067245556245,0.0,,,,3
3.1966329131215576,1,3.1261139273952887,1.0,1.0,0.0,,3
3.0402461278471598,1,3.1081456314455616,1.0,1.0,1.0,2.703119277389124,3
2.9724184158050937,1,3.1728899529919667,1.0,0.0,,,3
3.059781448424026,1,3.008822337085395,1.0,0.0,,,3
2.9946123807592278,1,2.977695094124517,0.0,,,,3
3.194504251149776,1,3.1086273937339364,1.0,0.0,,,3
3.013253558000759,1,3.180686288328499,1.0,1.0,1.0,2.513598284302921,3
3.0804401708030777,1,3.202373920722791,0.0,,,,3
2.970336637292351,0,,,,,,3
3.05618152883759,1,3.159676730923015,0.0,,,,3
2.890398198713564,1,2.9777108495393936,1.0,0.0,,,3
3.141212579609561,1,3.174344884315804,1.0,1.0,1.0,2.769679643773808,3
3.1809826054929986,1,3.1611724463330035,0.0,,,,3
3.178971398408625,1,3.2236035770852975,1.0,0.0,,,3
3.0845905658353594,1,3.1025721995362794,0.0,,,,3
2.8776923802965007,1,3.161067251621979,0.0,,,,3
2.9964118370031145,1,3.1797083285497463,0.0,,,,3
2.9159864721687767,0,,,,,,3
2.96753134599206,1,3.0842535903398987,0.0,,,,3
3.0129795214651263,1,3.2172606477252246,0.0,,,,3
3.112896010661533,1,3.230161693272597,1.0,0.0,,,3
2.9051904538354925,1,3.07527003985314,1.0,0.0,,,3
3.2492440217556298,1,3.2835571978519917,1.0,1.0,1.0,2.7441129863878144,3
3.223221750142572,1,3.2357921136995333,1.0,0.0,,,3
3.0211356515438297,1,3.096563789548953,1.0,0.0,,,3
2.961497711129372,1,3.1346942197302305,0.0,,,,3
2.9621625451747744,1,3.0506753921566285,1.0,0.0,,,3
3.116194213464846,1,3.1647976118115526,1.0,1.0,1.0,2.405278502366519,3
2.905012913775116,1,2.9575111974937833,1.0,1.0,1.0,2.6173325963669787,3
2.9135798749530544,0,,,,,,3
3.0044697965696128,1,3.0105550255656217,1.0,1.0,0.0,,3
2.981254154990967,1,2.980662089907525,1.0,0.0,,,3
3.059353708597729,1,3.194391587077025,1.0,0.0,,,3
3.1435369181933632,1,3.132815376466109,1.0,1.0,1.0,2.946289315457705,3
2.9347781690150043,0,,,,,,3
3.0521795775331237,1,3.1513048319969257,0.0,,,,3
2.9336760373164723,1,3.0351755121719752,1.0,1.0,1.0,2.3783434834134525,3
2.9399598185382545,0,,,,,,3
2.9285462038837236,1,3.1581670037794654,1.0,1.0,1.0,2.6075719321933013,3
2.9999637200258666,0,,,,,,3
2.939761399767971,0,,,,,,3
3.1557447466291606,0,,,,,,3
3.1083262507197595,1,3.092783539344991,0.0,,,,3
2.9074321850070493,1,2.9914116814617104,1.0,0.0,,,3
3.0963685909547856,1,3.1664158395676907,1.0,0.0,,,3
3.0225595182836513,1,3.127133729484611,1.0,0.0,,,3
3.000212147736328,1,3.24644403910343,1.0,1.0,1.0,2.5111402496121746,3
2.9374387821811445,0,,,,,,3
2.950594568698539,1,3.0330785648154746,0.0,,,,3
2.9525208679847936,1,3.100762212720723,1.0,1.0,1.0,2.3092570791241176,3
2.9803592373446923,1,2.986263685051059,0.0,,,,3
3.1698593922046197,1,3.1688041344858995,0.0,,,,3
3.0448986129885625,1,3.1496711781486484,0.0,,,,3
2.947028989213753,1,2.9159429597345854,1.0,0.0,,,3
3.0635714341383995,1,3.0455095570650035,1.0,0.0,,,3
3.114397475687022,0,,,,,,3
2.7877556005674107,0,,,,,,3
3.1777146614696217,0,,,,,,3
3.1202870879160987,1,3.1959521715453567,0.0,,,,3
3.01315348319514,1,2.9260445354675353,0.0,,,,3
2.8600297852032353,1,3.1636803245442673,1.0,0.0,,,3
2.931185306022344,0,,,,,,3
2.913635471089852,1,3.1962716005403986,1.0,1.0,1.0,2.302579251581966,3
3.0324115262806983,1,3.112165106164997,1.0,0.0,,,3
3.175698345807941,1,3.3193822631448953,1.0,0.0,,,3
2.9244510779026673,1,2.9640099827015085,1.0,0.0,,,3
3.036878448958144,1,3.0987617117923927,0.0,,,,3
3.165647375364145,1,3.2045294506644746,0.0,,,,3
3.0462803452902594,1,3.10310397187032,0.0,,,,3
3.0900500572044014,1,3.091716614968438,0.0,,,,3
2.983573106713445,0,,,,,,3
3.0444439736899302,1,3.1897430463634575,0.0,,,,3
3.2012443871659615,1,3.209042498281853,0.0,,,,3
3.1256166888859687,0,,,,,,3
2.806089488412571,1,2.9306022331581665,1.0,0.0,,,3
2.9430388733389132,1,3.0920736156933986,1.0,1.0,1.0,2.4200248603706513,3
3.2360071557206846,1,3.2078738446085957,1.0,0.0,,,3
3.1606131724430195,1,3.258851309071147,0.0,,,,3
3.0671394044922335,1,3.144382947397712,1.0,1.0,1.0,2.609872732303894,3
3.1394892939129972,0,,,,,,3
3.1667240450747824,1,3.114671616213419,1.0,1.0,1.0,2.6157444556374045,3
2.9918928233639477,1,3.0065669165676967,1.0,1.0,1.0,2.692391828244289,3
3.1039501457797316,0,,,,,,3
3.078957104301013,1,3.1115087324358077,0.0,,,,3
3.0108106064470195,1,3.1929613710284026,1.0,1.0,1.0,2.259258549407541,3
3.035914195674079,0,,,,,,3
3.0285369635739943,1,3.1952632100293936,1.0,1.0,1.0,2.697487708646281,3
3.05883657822422,1,3.17915571541543,1.0,0.0,,,3
3.1631529666578735,1,3.1957886199864216,1.0,1.0,1.0,2.6326486394125235,3
3.025033408616358,1,3.047342160872943,1.0,1.0,1.0,2.538970770871612,3
3.260272348127514,1,3.1051165520855832,0.0,,,,3
3.0298593955168984,1,3.027248888807065,1.0,0.0,,,3
2.943385322139266,1,3.0988248907539186,0.0,,,,3
3.0860231950895867,1,3.147315783408442,1.0,0.0,,,3
2.9751307723908655,1,3.124669011059895,1.0,0.0,,,3
3.2382546436290323,1,3.180085756893446,1.0,0.0,,,3
2.9705131318661233,1,2.9687342356216897,1.0,1.0,1.0,2.3323305101448857,3
3.2370646798924856,1,3.2738679148803644,1.0,0.0,,,3
3.0818454036714757,1,3.310762475740956,1.0,0.0,,,3
3.092089409217418,0,,,,,,3
2.0880906679386446,0,,,,,,4
1.8222979453193882,0,,,,,,4
2.459923353706596,1,2.7671581718199443,0.0,,,,4
2.801625706999524,0,,,,,,4
2.4330790492010457,1,2.7152184148784406,1.0,0.0,,,4
2.3999069135600846,0,,,,,,4
2.703119277389124,0,,,,,,4
2.513598284302921,0,,,,,,4
2.769679643773808,1,3.017947481979623,1.0,0.0,,,4
2.7441129863878144,1,2.9226856697092947,0.0,,,,4
2.405278502366519,1,2.809993909548485,0.0,,,,4
2.6173325963669787,0,,,,,,4
2.946289315457705,1,3.059783961016882,0.0,,,,4
2.3783434834134525,1,2.5803411944989825,0.0,,,,4
2.6075719321933013,1,2.873437299615309,0.0,,,,4
2.5111402496121746,0,,,,,,4
2.3092570791241176,0,,,,,,4
2.302579251581966,0,,,,,,4
2.4200248603706513,0,,,,,,4
2.609872732303894,1,2.896563120643654,0.0,,,,4
2.6157444556374045,0,,,,,,4
2.692391828244289,0,,,,,,4
2.259258549407541,0,,,,,,4
2.697487708646281,1,2.8744697632668577,1.0,0.0,,,4
2.6326486394125235,1,3.0029951908809926,1.0,0.0,,,4
2.538970770871612,0,,,,,,4
2.3323305101448857,1,2.69099920202745,1.0,0.0,,,4
2.750171335588483,0,,,,,,4
2.8280454523836447,1,3.0311155038296134,1.0,1.0,1.0,2.502494215462043,4
2.829921030393739,0,,,,,,4
2.5903588678104628,0,,,,,,4
2.7015566006669562,1,2.900486077813881,0.0,,,,4
2.816619714458747,1,2.9603724295348757,1.0,1.0,1.0,2.533684777453611,4
2.7497637473965155,1,2.90311621448798,0.0,,,,4
2.853870741243489,1,3.032260508504056,0.0,,,,4
2.7990274015203607,1,2.916400951136244,1.0,0.0,,,4
2.862574806263365,1,2.840819378971327,1.0,0.0,,,4
2.695610629214449,0,,,,,,4
2.728176151379273,0,,,,,,4
2.963572291099901,1,3.0288529367550203,1.0,1.0,1.0,2.659825311290118,4
2.6676806111447746,1,2.8209310573483104,0.0,,,,4
2.714800705817994,1,2.9527897438676804,1.0,1.0,1.0,2.3399284794322255,4
2.6028381147668314,0,,,,,,4
2.884987742709106,1,2.8613731039056045,1.0,0.0,,,4
2.9856037816612324,1,3.136684196223801,1.0,0.0,,,4
2.7720497407941744,0,,,,,,4
2.954084401395723,1,3.1838645001526995,0.0,,,,4
2.7557708235085654,0,,,,,,4
2.8590088055861265,1,2.967633440468325,0.0,,,,4
3.137634144880115,1,3.217909573993411,1.0,1.0,1.0,2.63939093145041,4
3.132722975980848,0,,,,,,4
3.0493538339786794,1,3.0402997810568184,1.0,0.0,,,4
3.046633656529562,1,3.1043088923454123,0.0,,,,4
3.048823007071991,1,3.078172287374321,1.0,1.0,1.0,2.368028792303357,4
3.1048536537727567,1,2.9520992153864833,1.0,1.0,1.0,2.753932615797882,4
3.2766555736148377,1,3.292916319874172,0.0,,,,4
3.125976753257787,1,3.2676556274073554,1.0,0.0,,,4
3.137827133640469,1,3.2767351372709954,1.0,1.0,0.0,,4
3.229683037549647,1,3.2176203910236065,1.0,1.0,1.0,2.604069363612529,4
3.3549751326924815,1,3.310058659805616,1.0,1.0,1.0,2.7189864517555375,4
3.145613203164758,0,,,,,,4
3.116495924473504,1,3.041296315667533,1.0,1.0,1.0,2.6851790507846407,4
3.0737211170192973,1,3.1800905969252775,1.0,1.0,1.0,2.642595337329922,4
2.9975711861545924,0,,,,,,4
2.987905330177986,1,3.0156068864922663,1.0,0.0,,,4
3.2235932004834345,1,3.0699992402795817,1.0,0.0,,,4
3.1037332466164407,1,3.2858895611548675,1.0,0.0,,,4
3.3254067245556245,0,,,,,,4
3.1261139273952887,1,3.162448761195035,1.0,0.0,,,4
3.1081456314455616,1,3.1292350394198625,0.0,,,,4
3.1728899529919667,1,3.230873772744293,1.0,1.0,1.0,2.4977748387763543,4
3.008822337085395,1,3.0532279694604036,0.0,,,,4
2.977695094124517,1,3.101483657167297,0.0,,,,4
3.1086273937339364,1,3.0950454832519556,1.0,1.0,1.0,2.4411195334945113,4
3.180686288328499,0,,,,,,4
3.202373920722791,1,3.171213569549672,1.0,1.0,1.0,2.6182844952216993,4
3.159676730923015,1,3.017994490929791,1.0,0.0,,,4
2.9777108495393936,0,,,,,,4
3.174344884315804,1,3.0718764069543756,1.0,0.0,,,4
3.1611724463330035,1,3.108260256839107,1.0,0.0,,,4
3.2236035770852975,1,3.1581363244549943,1.0,0.0,,,4
3.1025721995362794,1,3.1753898826852467,0.0,,,,4
3.161067251621979,1,3.0546291333822255,1.0,0.0,,,4
3.1797083285497463,1,3.2826854340295646,0.0,,,,4
3.0842535903398987,1,3.1835110378139286,0.0,,,,4
3.2172606477252246,1,3.2839411330691664,1.0,1.0,1.0,2.707693349221804,4
3.230161693272597,1,3.2452291841522642,1.0,1.0,1.0,2.8436298491454517,4
3.07527003985314,1,3.154460602168097,0.0,,,,4
3.2835571978519917,1,3.168932873542529,1.0,1.0,1.0,2.5545775465793996,4
3.2357921136995333,1,3.3119315032439762,1.0,1.0,1.0,2.7885108041034585,4
3.096563789548953,1,3.1480883285276153,1.0,1.0,1.0,2.285277679979019,4
3.1346942197302305,1,3.0446998566898364,0.0,,,,4
3.0506753921566285,1,3.189074401350294,1.0,0.0,,,4
3.1647976118115526,1,3.1015057675647295,1.0,0.0,,,4
2.9575111974937833,1,3.1132834171024606,1.0,1.0,1.0,2.626674348320072,4
3.0105550255656217,1,2.9836979410601296,1.0,1.0,0.0,,4
2.980662089907525,1,3.1666003138755086,0.0,,,,4
3.194391587077025,1,3.279810939301227,1.0,0.0,,,4
3.132815376466109,1,3.2316902425509557,1.0,0.0,,,4
3.1513048319969257,1,3.2261684314001022,1.0,1.0,1.0,2.4601435503137967,4
3.0351755121719752,1,3.123131952137029,1.0,1.0,1.0,2.666006503084034,4
3.1581670037794654,1,3.1636682443416926,1.0,1.0,1.0,2.7201987742845004,4
3.092783539344991,1,3.184584695311107,1.0,0.0,,,4
2.9914116814617104,1,3.0551295089816355,1.0,1.0,1.0,2.39375476299622,4
3.1664158395676907,0,,,,,,4
3.127133729484611,1,3.0856044846768835,1.0,1.0,1.0,2.5929394668023105,4
3.24644403910343,0,,,,,,4
3.0330785648154746,1,3.1315311662151846,1.0,1.0,0.0,,4
3.100762212720723,1,3.202584580952537,1.0,0.0,,,4
2.986263685051059,1,2.9917997033565804,1.0,1.0,1.0,2.6248766067488747,4
3.1688041344858995,1,3.1682458930739745,1.0,0.0,,,4
3.1496711781486484,1,3.113596256427589,0.0,,,,4
2.9159429597345854,1,3.0306510668823154,1.0,0.0,,,4
3.0455095570650035,1,3.218396872208559,0.0,,,,4
3.1959521715453567,0,,,,,,4
2.9260445354675353,1,3.1721969306433353,1.0,0.0,,,4
3.1636803245442673,1,3.103796289255646,0.0,,,,4
3.1962716005403986,1,3.1944906079622974,0.0,,,,4
3.112165106164997,1,3.1659491761005842,0.0,,,,4
3.3193822631448953,1,3.2485786202384483,1.0,0.0,,,4
2.9640099827015085,1,2.8743030241747527,1.0,0.0,,,4
3.0987617117923927,1,3.0356424060595244,1.0,1.0,1.0,2.6520057841051443,4
3.2045294506644746,1,3.217910792007213,1.0,0.0,,,4
3.10310397187032,1,3.120716043549791,1.0,0.0,,,4
3.091716614968438,1,3.084072426617056,1.0,1.0,1.0,2.56040462916386,4
3.1897430463634575,1,3.25283511783651,1.0,1.0,1.0,2.745343115271662,4
3.209042498281853,1,3.2397103683242214,1.0,1.0,1.0,2.539641507650746,4
2.9306022331581665,1,2.9842874916206727,1.0,0.0,,,4
3.0920736156933986,1,3.2083272036099113,0.0,,,,4
3.2078738446085957,1,3.1533008101184477,0.0,,,,4
3.258851309071147,0,,,,,,4
3.144382947397712,1,3.1861555130798958,1.0,0.0,,,4
3.114671616213419,1,3.2192221192932706,1.0,0.0,,,4
3.0065669165676967,1,3.025107490750731,1.0,1.0,1.0,2.5244891824909,4
3.1115087324358077,1,3.105054720585445,1.0,0.0,,,4
3.1929613710284026,1,3.1470569415189007,1.0,1.0,1.0,2.5151488754292646,4
3.1952632100293936,1,3.1678829800371684,1.0,1.0,1.0,2.4775063389689547,4
3.17915571541543,1,3.1099418168172877,1.0,1.0,1.0,2.7308723954168976,4
3.1957886199864216,1,3.1390096445218085,1.0,1.0,1.0,2.7146111247423343,4
3.047342160872943,0,,,,,,4
3.1051165520855832,1,3.1584946389849673,1.0,0.0,,,4
3.027248888807065,1,3.112813510893476,1.0,0.0,,,4
3.0988248907539186,1,3.0633171356018227,1.0,1.0,1.0,2.5394227664026214,4
3.147315783408442,1,3.1464666065989357,1.0,1.0,1.0,2.5349944662829675,4
3.124669011059895,1,3.0946843398796644,1.0,0.0,,,4
3.180085756893446,1,3.1993951280991575,1.0,0.0,,,4
2.9687342356216897,1,3.0337633542084905,1.0,1.0,1.0,2.6690246422437625,4
3.2738679148803644,1,3.327569910307809,1.0,1.0,1.0,2.6758462511313788,4
3.310762475740956,1,3.0704375088159916,0.0,,,,4
